abt_inmate_id,sex,admtype,offgeneral,admit_year,release_year,race,ageadmit,agerelease,reltype,state
A532022000000090446,1,1,1,2017,2018,9,5,5,2,53
A532022000000013672,1,1,1,2014,2018,1,4,5,1,53
A532022000000038605,2,1,1,1997,2018,1,1,3,1,53
A532022000000011788,1,1,3,2018,2018,9,3,3,1,53
A532022000000004755,1,2,4,2014,2018,1,2,2,2,53
A532022000000321029,1,1,4,2018,2018,9,1,1,2,53
A532022000000064070,1,1,4,2018,2018,9,2,2,2,53
A532022000000017415,1,1,1,2013,2018,2,5,5,1,53
A532022000000046292,1,1,1,2017,2018,9,1,1,1,53
A532022000000301138,1,1,4,2016,2018,1,2,2,2,53
A532022000000195145,1,1,1,2010,2018,1,1,2,1,53
A532022000000028434,1,1,2,2017,2018,9,4,4,1,53
A532022000000108938,1,1,4,2017,2018,9,2,3,1,53
A532022000000039617,1,1,2,2015,2018,1,3,4,2,53
A532022000000208409,1,1,1,2015,2018,1,2,2,1,53
A532022000000026246,1,1,1,2014,2018,1,2,3,1,53
A532022000000194774,1,1,4,2017,2018,9,3,3,1,53
A532022000000185119,1,1,4,2018,2018,9,4,4,2,53
A532022000000184802,1,1,3,2017,2018,9,2,2,1,53
A532022000000147541,1,1,2,2017,2018,9,3,3,2,53
A532022000000268202,1,1,1,2001,2018,3,1,3,1,53
A532022000000036372,1,1,1,2017,2018,9,1,1,2,53
A532022000000105107,1,1,1,2014,2018,1,1,2,1,53
A532022000000101024,1,1,3,2014,2018,1,2,3,1,53
A532022000000112588,1,1,1,2015,2018,1,1,2,1,53
A532022000000081166,1,1,2,2018,2018,9,1,1,1,53
A532022000000082940,1,1,2,2017,2018,9,2,2,2,53
A532022000000042777,1,1,1,2007,2018,1,1,2,1,53
A532022000000169318,2,1,3,2017,2018,9,1,1,1,53
A532022000000015296,1,1,2,2017,2018,9,1,1,1,53
A532022000000026711,1,2,2,2017,2018,9,2,2,1,53
A532022000000112046,1,1,2,2017,2018,9,1,1,1,53
A532022000000034283,1,1,1,2017,2018,9,2,2,1,53
A532022000000201433,2,2,2,2018,2018,9,3,3,1,53
A532022000000008934,2,1,2,2017,2018,9,2,2,2,53
A532022000000003906,1,2,3,2017,2018,9,4,4,1,53
A532022000000128032,1,1,4,2017,2018,9,2,2,1,53
A532022000000042702,1,2,3,2017,2018,9,2,2,1,53
A532022000000179167,1,1,1,2018,2018,9,5,5,1,53
A532022000000001638,1,2,1,2018,2018,9,3,3,1,53
A532022000000062409,1,2,4,2016,2018,1,2,3,1,53
A532022000000042848,1,1,1,2016,2018,1,3,3,1,53
A532022000000169662,1,1,1,2009,2018,2,1,2,1,53
A532022000000064550,2,1,4,2016,2018,4,3,3,1,53
A532022000000114063,1,1,2,2018,2018,9,2,2,1,53
A532022000000016386,1,1,1,2017,2018,9,1,1,1,53
A532022000000023201,1,1,2,2018,2018,9,1,1,1,53
A532022000000160136,1,1,2,2017,2018,9,1,1,1,53
A532022000000004413,1,1,2,2017,2018,9,3,3,1,53
A532022000000045397,1,1,1,2017,2018,9,1,1,1,53
A532022000000261587,1,1,2,2017,2018,9,2,2,2,53
A532022000000012610,2,1,1,2009,2018,1,1,2,1,53
A532022000000178795,1,1,1,2017,2018,9,4,4,1,53
A532022000000047437,1,2,4,2018,2018,9,2,2,1,53
A532022000000201633,1,1,3,2018,2018,9,1,1,1,53
A532022000000036892,1,1,2,2017,2018,9,3,3,2,53
A532022000000106863,1,1,1,2017,2018,9,2,2,1,53
A532022000000014864,1,1,3,2016,2018,1,2,3,1,53
A532022000000128829,2,1,1,2016,2018,1,2,2,1,53
A532022000000012297,1,1,2,2017,2018,9,2,2,1,53
A532022000000014288,1,2,1,2016,2018,1,3,3,1,53
A532022000000025496,1,1,1,2018,2018,9,4,4,1,53
A532022000000166339,1,1,1,2017,2018,9,2,3,1,53
A532022000000091147,1,1,4,2017,2018,9,2,2,2,53
A532022000000023672,1,1,2,2017,2018,9,2,2,1,53
A532022000000071474,1,2,4,2016,2018,1,1,1,1,53
A532022000000105312,1,2,2,2018,2018,9,2,2,2,53
A532022000000014116,1,2,1,2013,2018,2,3,3,1,53
A532022000000008680,1,1,2,2018,2018,9,3,3,1,53
A532022000000007513,1,1,1,2016,2018,1,2,2,1,53
A532022000000098833,1,1,1,2018,2018,9,2,2,1,53
A532022000000300049,1,1,1,2017,2018,9,3,3,2,53
A532022000000037693,1,1,3,2017,2018,9,3,3,1,53
A532022000000275016,1,1,2,2018,2018,9,3,3,2,53
A532022000000171726,1,2,2,2016,2018,1,3,3,1,53
A532022000000178196,1,1,2,2017,2018,9,1,1,1,53
A532022000000103937,1,1,3,2017,2018,9,4,4,1,53
A532022000000045934,2,2,2,2017,2018,9,2,2,2,53
A532022000000035042,1,2,4,2015,2018,1,1,2,1,53
A532022000000064398,1,1,1,2018,2018,9,3,3,1,53
A532022000000146399,1,1,2,2017,2018,9,3,3,1,53
A532022000000125145,1,1,1,2018,2018,9,3,3,1,53
A532022000000014309,1,1,4,2015,2018,1,4,4,1,53
A532022000000042392,1,1,2,2016,2018,1,2,2,1,53
A532022000000000472,1,1,2,2017,2018,9,4,4,2,53
A532022000000075315,1,1,3,2017,2018,9,1,1,1,53
A532022000000034250,1,2,1,2017,2018,9,2,2,1,53
A532022000000005571,2,1,2,2016,2018,2,3,4,1,53
A532022000000008325,1,1,1,2015,2018,1,2,3,1,53
A532022000000012293,1,1,3,2017,2018,9,2,2,1,53
A532022000000227279,2,2,3,2016,2018,1,1,2,1,53
A532022000000191045,1,1,1,2018,2018,9,2,2,1,53
A532022000000199599,1,1,4,2016,2018,1,2,2,1,53
A532022000000008303,1,1,4,2015,2018,2,4,4,1,53
A532022000000147582,2,1,2,2017,2018,9,2,2,2,53
A532022000000136840,1,1,4,2017,2018,9,1,1,1,53
A532022000000080062,1,1,1,2014,2018,1,5,5,2,53
A532022000000014615,1,1,3,2017,2018,9,3,3,1,53
A532022000000152579,1,1,2,2015,2018,2,2,2,1,53
A532022000000265334,1,2,4,2017,2018,9,3,3,2,53
A532022000000110151,1,1,1,2017,2018,9,2,2,1,53
A532022000000079297,1,1,2,2017,2018,9,3,3,1,53
A532022000000110825,1,1,1,2017,2018,9,2,2,1,53
A532022000000003508,2,1,2,2013,2018,1,2,3,1,53
A532022000000260555,1,1,3,2017,2018,9,2,2,1,53
A532022000000015825,1,1,4,2017,2018,9,1,1,2,53
A532022000000142621,1,1,1,2017,2018,9,5,5,1,53
A532022000000204479,2,1,1,2016,2018,1,3,3,2,53
A532022000000122597,1,1,4,2017,2018,9,1,1,2,53
A532022000000187855,1,1,1,2015,2018,2,1,1,1,53
A532022000000062121,1,1,4,2015,2018,1,2,3,2,53
A532022000000088512,1,1,3,2018,2018,9,3,3,1,53
A532022000000031105,1,1,1,2017,2018,9,2,2,1,53
A532022000000063266,1,1,1,2016,2018,1,4,4,1,53
A532022000000068670,1,1,2,2017,2018,9,3,3,2,53
A532022000000018637,1,1,4,2016,2018,2,3,3,1,53
A532022000000263657,2,1,1,2017,2018,9,5,5,1,53
A532022000000083710,1,1,2,2016,2018,1,5,5,2,53
A532022000000125840,1,1,1,2017,2018,9,3,3,1,53
A532022000000021859,2,2,2,2017,2018,9,2,2,1,53
A532022000000034351,1,1,4,2017,2018,9,1,2,2,53
A532022000000252794,1,1,4,2018,2018,9,3,3,2,53
A532022000000022196,2,1,2,2017,2018,9,1,1,1,53
A532022000000078738,1,2,2,2017,2018,9,2,2,2,53
A532022000000166198,1,2,3,2018,2018,9,2,2,9,53
A532022000000152907,1,1,1,2014,2018,1,5,5,1,53
A532022000000010637,2,1,2,2015,2018,1,3,3,1,53
A532022000000004092,1,2,3,2017,2018,9,2,2,1,53
A532022000000042583,1,1,2,2017,2018,9,3,3,1,53
A532022000000031012,1,1,2,2017,2018,9,2,2,2,53
A532022000000030266,2,1,1,2014,2018,2,2,2,2,53
A532022000000008618,1,1,1,2015,2018,1,3,3,1,53
A532022000000126303,1,2,3,2018,2018,9,2,2,1,53
A532022000000042499,1,1,1,2017,2018,9,3,3,2,53
A532022000000023512,1,2,1,2017,2018,9,3,3,1,53
A532022000000007359,1,1,1,2016,2018,1,3,3,1,53
A532022000000053920,1,1,3,2018,2018,9,4,4,1,53
A532022000000249045,1,1,1,2016,2018,1,1,1,2,53
A532022000000014418,1,1,2,2017,2018,9,3,3,1,53
A532022000000099541,1,1,4,2018,2018,9,3,3,1,53
A532022000000024854,1,2,1,2014,2018,1,2,3,1,53
A532022000000075997,1,1,1,2016,2018,1,3,4,1,53
A532022000000046234,1,2,3,2017,2018,9,3,3,1,53
A532022000000034094,1,1,1,2018,2018,9,2,2,2,53
A532022000000121720,1,1,4,2017,2018,9,1,1,1,53
A532022000000043678,1,1,2,2017,2018,9,3,3,2,53
A532022000000000223,1,2,2,2018,2018,9,2,2,2,53
A532022000000108670,1,1,2,2015,2018,1,3,3,2,53
A532022000000004018,2,1,1,2017,2018,9,1,1,1,53
A532022000000038300,1,1,4,2016,2018,3,4,4,1,53
A532022000000062860,1,1,4,2016,2018,1,3,4,1,53
A532022000000187319,1,1,3,2017,2018,9,3,3,1,53
A532022000000029833,2,2,2,2017,2018,9,3,3,2,53
A532022000000002588,1,1,2,2018,2018,9,2,3,2,53
A532022000000038032,1,1,2,2017,2018,9,2,2,1,53
A532022000000136814,1,1,2,2017,2018,9,2,2,2,53
A532022000000067355,1,1,3,2017,2018,9,2,2,1,53
A532022000000218129,1,1,4,2018,2018,9,2,2,1,53
A532022000000010861,1,1,1,2015,2018,1,3,4,1,53
A532022000000018282,1,2,3,2018,2018,9,2,2,1,53
A532022000000095386,1,1,1,2004,2018,2,1,2,1,53
A532022000000004892,2,2,2,2017,2018,9,4,4,2,53
A532022000000027147,1,2,1,2017,2018,9,5,5,1,53
A532022000000016754,1,2,1,2016,2018,3,4,4,1,53
A532022000000031693,1,2,4,2016,2018,4,2,2,2,53
A532022000000074524,1,1,1,2017,2018,9,3,3,1,53
A532022000000163789,1,1,3,2018,2018,9,2,2,1,53
A532022000000051958,1,1,1,2018,2018,9,5,5,2,53
A532022000000092812,1,1,2,2018,2018,9,4,4,1,53
A532022000000048906,1,1,2,2015,2018,1,2,2,2,53
A532022000000007046,1,1,1,1994,2018,1,1,3,1,53
A532022000000031770,1,1,3,2017,2018,9,4,4,1,53
A532022000000103693,1,1,1,2010,2018,1,1,2,1,53
A532022000000255772,1,1,4,2016,2018,1,2,2,1,53
A532022000000016579,1,2,3,2017,2018,9,2,2,1,53
A532022000000006412,1,2,3,2018,2018,9,2,2,1,53
A532022000000083693,2,1,2,2016,2018,1,4,4,1,53
A532022000000066059,1,1,2,2017,2018,9,2,2,2,53
A532022000000201685,1,1,1,2005,2018,3,1,3,3,53
A532022000000044130,1,1,3,2017,2018,9,2,2,1,53
A532022000000004503,2,1,1,2016,2018,1,5,5,1,53
A532022000000039649,1,1,1,2016,2018,1,1,1,1,53
A532022000000053594,1,1,3,2017,2018,9,4,4,1,53
A532022000000022457,2,1,2,2018,2018,9,2,2,2,53
A532022000000083461,1,1,4,2018,2018,9,1,1,1,53
A532022000000108026,1,2,3,2016,2018,1,2,2,1,53
A532022000000016060,1,1,1,2017,2018,9,2,2,1,53
A532022000000050250,1,1,1,2017,2018,9,3,4,1,53
A532022000000060668,1,2,1,2017,2018,9,2,2,1,53
A532022000000029949,1,2,1,2017,2018,9,2,3,1,53
A532022000000246715,1,1,4,2017,2018,9,2,2,1,53
A532022000000075020,1,2,2,2010,2018,1,2,3,2,53
A532022000000035496,1,1,2,2018,2018,9,2,2,1,53
A532022000000005134,1,1,3,2017,2018,9,4,4,1,53
A532022000000052327,1,1,1,2017,2018,9,2,2,1,53
A532022000000162163,2,2,2,2016,2018,3,3,3,1,53
A532022000000109879,1,1,1,2018,2018,9,1,1,1,53
A532022000000052140,1,1,2,2015,2018,1,3,3,2,53
A532022000000102152,1,1,4,2011,2018,2,1,2,1,53
A532022000000036590,1,2,2,2017,2018,9,1,1,2,53
A532022000000081351,1,1,1,2008,2018,1,3,4,1,53
A532022000000083816,1,2,4,2017,2018,9,4,4,1,53
A532022000000009529,1,2,2,2016,2018,1,2,2,1,53
A532022000000004118,1,1,1,2013,2018,1,3,4,3,53
A532022000000055128,1,1,2,2017,2018,9,4,4,1,53
A532022000000072402,1,1,2,2017,2018,9,1,1,2,53
A532022000000010188,1,1,4,2017,2018,9,3,3,1,53
A532022000000159671,1,1,1,2017,2018,9,2,2,2,53
A532022000000259608,1,1,1,2003,2018,2,1,2,1,53
A532022000000086155,1,1,3,2015,2018,1,2,3,1,53
A532022000000051095,2,1,2,2017,2018,9,4,4,2,53
A532022000000037971,1,1,1,2011,2018,1,1,2,1,53
A532022000000004362,1,2,1,2018,2018,9,2,3,1,53
A532022000000078499,2,1,1,2018,2018,9,1,1,1,53
A532022000000040179,1,1,4,2017,2018,9,2,2,1,53
A532022000000016385,1,1,2,2016,2018,1,1,2,2,53
A532022000000023369,1,1,1,2009,2018,2,2,3,1,53
A532022000000098276,1,1,4,2014,2018,1,2,3,2,53
A532022000000143967,1,1,1,2009,2018,4,1,2,1,53
A532022000000130585,2,1,2,2017,2018,9,3,4,1,53
A532022000000212470,1,1,3,2015,2018,1,2,3,2,53
A532022000000044688,1,1,2,2017,2018,9,1,2,1,53
A532022000000048242,1,2,2,2018,2018,9,1,1,2,53
A532022000000132781,1,1,1,2018,2018,9,2,2,1,53
A532022000000143517,1,2,4,2017,2018,9,3,3,1,53
A532022000000005273,1,2,2,2018,2018,9,1,1,1,53
A532022000000077233,1,1,1,2014,2018,4,2,2,1,53
A532022000000004028,1,1,4,2017,2018,9,2,3,1,53
A532022000000048385,1,2,1,2017,2018,9,1,1,2,53
A532022000000218338,1,1,1,2017,2018,9,2,2,2,53
A532022000000117075,1,1,2,2018,2018,9,2,2,2,53
A532022000000104448,1,1,1,2014,2018,1,3,3,1,53
A532022000000084664,1,1,1,2016,2018,4,4,4,1,53
A532022000000073554,1,2,3,2017,2018,9,3,3,1,53
A532022000000103970,1,1,4,2018,2018,9,3,3,1,53
A532022000000097076,1,1,1,2016,2018,1,4,5,1,53
A532022000000000018,1,2,2,2015,2018,1,2,3,1,53
A532022000000020830,1,1,1,2004,2018,2,2,3,1,53
A532022000000085862,2,2,1,2018,2018,9,3,3,1,53
A532022000000040977,1,1,3,2014,2018,2,1,2,1,53
A532022000000253351,1,1,2,2017,2018,9,3,3,1,53
A532022000000139730,2,1,3,2017,2018,9,3,4,1,53
A532022000000002121,1,2,4,2017,2018,9,2,2,1,53
A532022000000129839,1,1,1,2016,2018,4,1,2,1,53
A532022000000063600,1,1,4,2018,2018,9,5,5,1,53
A532022000000144923,1,1,1,2017,2018,9,1,1,1,53
A532022000000003786,1,2,4,2017,2018,9,4,4,1,53
A532022000000125504,2,1,2,2017,2018,9,3,3,1,53
A532022000000022527,1,1,2,2014,2018,1,4,4,2,53
A532022000000041745,1,1,1,2013,2018,9,1,2,1,53
A532022000000080295,2,1,2,2017,2018,9,2,2,2,53
A532022000000000338,1,1,1,2019,2019,9,3,3,1,53
A532022000000146644,1,1,3,2018,2019,9,1,1,1,53
A532022000000057282,2,1,2,2016,2019,1,5,5,2,53
A532022000000021255,1,1,1,2017,2019,9,1,1,1,53
A532022000000179899,1,1,2,2018,2019,9,1,1,2,53
A532022000000045892,1,1,4,2018,2019,9,5,5,1,53
A532022000000108101,2,1,2,2018,2019,9,4,4,2,53
A532022000000013103,1,2,4,2018,2019,9,5,5,1,53
A532022000000203815,1,1,4,2019,2019,9,2,2,1,53
A532022000000066707,1,2,1,2018,2019,9,3,3,1,53
A532022000000080342,1,2,2,2019,2019,9,2,2,2,53
A532022000000023943,1,2,1,2016,2019,1,4,4,1,53
A532022000000125919,2,1,2,2018,2019,9,1,2,1,53
A532022000000024880,1,1,4,2016,2019,1,3,3,1,53
A532022000000019077,1,1,2,2019,2019,9,1,1,2,53
A532022000000023456,1,1,2,2018,2019,9,1,1,1,53
A532022000000084334,1,2,4,2019,2019,9,3,3,1,53
A532022000000066959,1,1,4,2018,2019,9,2,2,1,53
A532022000000199699,1,1,2,2018,2019,9,3,3,1,53
A532022000000108785,1,1,4,2015,2019,3,2,2,2,53
A532022000000058597,2,1,2,2017,2019,9,3,3,1,53
A532022000000055325,1,1,1,2019,2019,9,2,2,1,53
A532022000000030149,1,2,2,2019,2019,9,2,2,2,53
A532022000000144547,1,1,1,2014,2019,1,5,5,1,53
A532022000000020077,1,1,1,2019,2019,9,3,3,1,53
A532022000000052358,1,1,1,2017,2019,9,2,3,1,53
A532022000000016916,1,2,1,2019,2019,9,2,2,1,53
A532022000000172199,1,1,2,2018,2019,9,3,3,2,53
A532022000000155863,1,1,1,2017,2019,9,3,3,1,53
A532022000000164351,1,1,2,2019,2019,9,2,2,1,53
A532022000000013100,1,1,1,2018,2019,9,3,3,1,53
A532022000000141093,1,1,1,2018,2019,9,3,3,1,53
A532022000000011263,2,2,3,2019,2019,9,5,5,1,53
A532022000000022884,1,2,2,2018,2019,9,2,2,2,53
A532022000000212809,1,2,2,2018,2019,9,4,4,1,53
A532022000000060052,1,1,2,2017,2019,9,4,4,1,53
A532022000000085615,1,1,1,1994,2019,1,1,4,1,53
A532022000000042748,1,1,4,2018,2019,9,5,5,1,53
A532022000000041719,1,2,3,2018,2019,9,4,4,1,53
A532022000000190875,1,1,2,2018,2019,9,3,3,2,53
A532022000000062149,1,1,3,2013,2019,1,2,3,1,53
A532022000000002554,1,1,4,2018,2019,9,2,2,1,53
A532022000000092912,1,1,2,2017,2019,9,2,2,1,53
A532022000000175933,1,1,3,2016,2019,1,4,4,1,53
A532022000000017853,1,1,3,2017,2019,9,4,4,1,53
A532022000000037198,2,2,4,2019,2019,9,2,2,1,53
A532022000000080111,1,1,1,2018,2019,9,2,3,1,53
A532022000000140557,1,2,2,2019,2019,9,2,2,2,53
A532022000000014033,1,1,2,2018,2019,9,2,2,2,53
A532022000000078058,1,1,2,2017,2019,9,1,1,1,53
A532022000000005894,1,1,2,2016,2019,4,2,2,2,53
A532022000000084889,1,1,4,2018,2019,9,1,2,1,53
A532022000000067255,1,1,4,2017,2019,9,3,3,1,53
A532022000000052462,1,2,1,2019,2019,9,4,4,1,53
A532022000000179555,1,2,3,2018,2019,9,2,2,1,53
A532022000000033271,1,1,1,2017,2019,9,2,2,1,53
A532022000000092481,1,2,1,2018,2019,9,2,2,1,53
A532022000000018124,1,1,2,2018,2019,9,2,2,1,53
A532022000000280411,1,1,1,2018,2019,9,3,3,1,53
A532022000000014662,2,2,2,2018,2019,9,2,2,2,53
A532022000000034484,1,1,4,2018,2019,9,2,2,1,53
A532022000000005913,1,1,4,2018,2019,9,2,2,1,53
A532022000000008449,1,2,2,2018,2019,9,2,2,2,53
A532022000000067373,1,1,4,2016,2019,1,2,2,1,53
A532022000000222290,1,1,1,2011,2019,4,3,4,1,53
A532022000000046029,2,1,4,2017,2019,9,3,3,1,53
A532022000000047161,1,1,1,2018,2019,9,2,3,1,53
A532022000000027399,1,1,1,2014,2019,1,1,2,1,53
A532022000000011023,1,1,3,2018,2019,9,3,3,1,53
A532022000000168104,1,1,1,2018,2019,9,2,2,1,53
A532022000000011316,1,1,4,2018,2019,9,3,3,1,53
A532022000000027710,1,1,1,2004,2019,1,3,4,1,53
A532022000000030988,1,2,4,2019,2019,9,2,2,2,53
A532022000000150051,1,1,1,2002,2019,1,1,3,1,53
A532022000000026638,2,1,2,2018,2019,9,2,2,2,53
A532022000000033137,2,1,1,2012,2019,4,3,4,1,53
A532022000000077656,1,1,2,2018,2019,9,2,2,1,53
A532022000000025659,1,1,1,2019,2019,9,3,3,1,53
A532022000000050146,1,1,4,2016,2019,1,3,3,1,53
A532022000000020079,1,1,1,2010,2019,1,3,4,1,53
A532022000000015949,2,2,2,2018,2019,9,2,2,2,53
A532022000000023598,1,1,4,2017,2019,9,1,2,1,53
A532022000000026887,1,1,3,2015,2019,2,3,3,1,53
A532022000000097164,1,2,2,2018,2019,9,2,2,2,53
A532022000000023991,1,2,1,2017,2019,9,3,3,1,53
A532022000000204345,1,1,3,2019,2019,9,2,2,1,53
A532022000000186668,2,1,1,2017,2019,9,3,3,2,53
A532022000000266459,1,1,1,2017,2019,9,4,5,1,53
A532022000000067174,1,1,4,2018,2019,9,2,2,1,53
A532022000000007037,1,2,4,2016,2019,1,2,3,1,53
A532022000000086781,1,1,2,2016,2019,1,4,5,2,53
A532022000000050691,1,1,4,2019,2019,9,4,4,1,53
A532022000000111650,1,1,4,2016,2019,1,2,3,1,53
A532022000000014259,1,1,2,2018,2019,9,3,3,2,53
A532022000000009111,1,2,1,2016,2019,1,2,2,2,53
A532022000000115644,1,1,1,2016,2019,2,2,3,1,53
A532022000000020153,1,2,1,2018,2019,9,2,2,1,53
A532022000000044679,1,2,2,2018,2019,9,4,4,2,53
A532022000000125072,1,1,4,2019,2019,9,2,2,1,53
A532022000000043345,1,1,4,2018,2019,9,1,1,1,53
A532022000000035598,1,1,3,2019,2019,9,5,5,1,53
A532022000000152361,1,1,1,2018,2019,9,2,2,1,53
A532022000000002500,1,1,4,2018,2019,9,5,5,2,53
A532022000000076837,1,1,1,2019,2019,9,3,3,1,53
A532022000000043809,1,2,1,2019,2019,9,3,3,1,53
A532022000000013372,1,1,3,2019,2019,9,2,2,1,53
A532022000000128834,1,1,3,2018,2019,9,2,2,1,53
A532022000000304298,1,1,2,2019,2019,9,3,3,2,53
A532022000000028796,2,1,2,2018,2019,9,2,2,2,53
A532022000000021011,1,1,2,2016,2019,1,2,2,2,53
A532022000000015774,1,1,3,2018,2019,9,2,2,1,53
A532022000000094436,1,1,1,2016,2019,1,1,2,1,53
A532022000000012978,1,2,3,2018,2019,9,3,3,1,53
A532022000000049852,1,1,2,2018,2019,9,2,2,2,53
A532022000000037005,2,1,3,2018,2019,9,2,2,1,53
A532022000000029966,1,1,4,2018,2019,9,2,2,2,53
A532022000000118044,1,1,4,2018,2019,9,2,2,1,53
A532022000000031062,1,1,4,2012,2019,1,2,3,2,53
A532022000000061271,1,1,4,2017,2019,9,2,3,1,53
A532022000000022818,1,1,2,2018,2019,9,2,2,1,53
A532022000000047778,1,1,4,2017,2019,9,1,1,1,53
A532022000000245694,2,1,3,2018,2019,9,3,3,1,53
A532022000000053218,1,1,4,2015,2019,1,2,2,1,53
A532022000000122220,1,1,2,2017,2019,9,2,3,1,53
A532022000000229888,1,1,2,2017,2019,9,2,2,1,53
A532022000000061789,2,2,2,2019,2019,9,2,2,9,53
A532022000000114408,1,1,1,2018,2019,9,2,2,1,53
A532022000000111188,1,1,1,2014,2019,2,2,2,1,53
A532022000000027419,1,2,2,2017,2019,9,4,4,2,53
A532022000000040787,1,2,2,2018,2019,9,2,2,2,53
A532022000000065159,1,1,1,2019,2019,9,3,3,1,53
A532022000000182843,1,2,4,2019,2019,9,3,3,1,53
A532022000000125929,2,2,2,2019,2019,9,2,2,2,53
A532022000000077989,1,1,4,2017,2019,9,2,2,1,53
A532022000000106346,1,1,2,2018,2019,9,1,1,2,53
A532022000000074701,1,1,2,2018,2019,9,2,2,1,53
A532022000000071803,1,1,4,2017,2019,9,3,4,1,53
A532022000000129808,1,1,3,2019,2019,9,2,2,1,53
A532022000000098278,1,2,1,2018,2019,9,2,2,1,53
A532022000000105379,1,1,2,2018,2019,9,1,1,2,53
A532022000000060574,1,1,2,2018,2019,9,2,3,1,53
A532022000000112710,1,1,2,2017,2019,9,1,1,2,53
A532022000000006077,1,1,2,2019,2019,9,3,3,2,53
A532022000000054590,1,1,4,2019,2019,9,5,5,1,53
A532022000000215628,1,1,1,2017,2019,9,4,4,1,53
A532022000000015783,1,1,1,2019,2019,9,2,2,1,53
A532022000000063542,1,1,1,2017,2019,9,2,3,1,53
A532022000000135412,1,1,1,2018,2019,9,1,1,1,53
A532022000000051856,1,1,2,2018,2019,9,5,5,2,53
A532022000000142598,1,1,3,2019,2019,9,3,3,1,53
A532022000000231348,1,1,1,2017,2019,9,1,2,1,53
A532022000000010545,2,1,4,2017,2019,9,2,2,1,53
A532022000000012546,1,1,4,2015,2019,2,2,2,2,53
A532022000000097618,1,1,1,2018,2019,9,2,2,1,53
A532022000000029141,1,1,2,2018,2019,9,2,2,2,53
A532022000000101737,1,1,2,2018,2019,9,4,4,1,53
A532022000000020987,1,1,4,2019,2019,9,2,2,1,53
A532022000000018956,1,1,4,2018,2019,9,4,4,1,53
A532022000000026232,1,1,2,2016,2019,3,5,5,2,53
A532022000000018754,1,1,2,2018,2019,9,2,2,2,53
A532022000000012856,1,1,2,2016,2019,1,4,4,1,53
A532022000000153742,2,1,2,2017,2019,9,2,2,1,53
A532022000000170831,2,1,4,2018,2019,9,5,5,1,53
A532022000000046241,1,1,1,2017,2019,9,1,1,1,53
A532022000000038553,2,1,4,2018,2019,9,1,1,1,53
A532022000000129745,1,1,1,2016,2019,3,3,3,1,53
A532022000000156739,1,1,4,2015,2019,1,2,3,2,53
A532022000000010433,1,1,2,2014,2019,3,3,3,1,53
A532022000000019726,1,1,2,2017,2019,9,2,2,2,53
A532022000000056479,1,1,3,2018,2019,9,4,4,1,53
A532022000000013152,1,2,1,2019,2019,9,2,2,1,53
A532022000000148832,1,1,1,2016,2019,1,2,2,1,53
A532022000000016322,1,1,4,2018,2019,9,1,2,1,53
A532022000000177942,2,1,2,2018,2019,9,5,5,1,53
A532022000000080380,1,1,3,2017,2019,9,2,2,1,53
A532022000000064789,1,1,1,2010,2019,1,4,5,1,53
A532022000000004043,1,1,4,2018,2019,9,2,2,1,53
A532022000000026355,1,1,3,2019,2019,9,3,3,2,53
A532022000000050228,1,2,3,2019,2019,9,5,5,2,53
A532022000000002019,2,1,2,2019,2019,9,3,3,2,53
A532022000000014127,2,1,3,2018,2019,9,1,1,1,53
A532022000000042008,1,1,2,2019,2019,9,2,2,2,53
A532022000000015257,1,1,4,2017,2019,9,1,1,2,53
A532022000000056003,1,2,2,2018,2019,9,2,2,2,53
A532022000000049624,1,1,3,2018,2019,9,4,4,1,53
A532022000000016425,1,2,2,2017,2019,9,3,3,1,53
A532022000000068795,1,2,1,2019,2019,9,2,2,1,53
A532022000000025120,1,1,4,2015,2019,1,2,2,1,53
A532022000000167921,1,1,1,2017,2019,9,1,1,1,53
A532022000000012105,1,2,3,2016,2019,1,3,4,1,53
A532022000000006477,1,1,3,2016,2019,1,4,4,1,53
A532022000000052604,1,1,1,2018,2019,9,1,1,1,53
A532022000000004589,1,1,1,2008,2019,1,3,4,1,53
A532022000000006207,1,1,2,2018,2019,9,3,3,2,53
A532022000000184360,1,1,1,2018,2019,9,2,2,1,53
A532022000000004840,1,1,2,2017,2019,9,2,2,1,53
A532022000000018626,1,1,2,2017,2019,9,3,4,2,53
A532022000000030906,1,2,1,2018,2019,9,3,3,1,53
A532022000000025723,1,1,2,2015,2019,1,3,3,1,53
A532022000000092232,1,2,1,2017,2019,9,2,2,1,53
A532022000000254376,1,1,1,2015,2019,1,4,5,1,53
A532022000000132222,1,2,4,2018,2019,9,2,2,1,53
A532022000000237165,1,1,3,2019,2019,9,2,2,1,53
A532022000000008897,1,1,4,2016,2019,1,2,2,1,53
A532022000000010500,1,2,3,2018,2019,9,2,2,1,53
A532022000000049630,1,1,3,2019,2019,9,2,2,1,53
A532022000000038558,1,2,1,2013,2019,2,3,4,1,53
A532022000000030520,1,1,1,2015,2019,1,1,1,1,53
A532022000000002236,2,1,2,2012,2019,1,4,4,1,53
A532022000000224560,1,2,2,2019,2019,9,2,2,2,53
A532022000000268049,1,1,2,2018,2019,9,4,4,1,53
A532022000000082767,1,1,4,2018,2019,9,3,3,1,53
A532022000000012513,1,1,4,2014,2019,1,3,4,1,53
A532022000000000441,1,1,3,2017,2019,9,2,2,1,53
